timestamp,symbol,price,change_pct,buy_pct,sell_pct
2026-07-17T15:40:04.910461+00:00,UNP,301.73,0.77,61,39,301.73,299.21,305.52,309.3,1.5
2026-07-17T15:40:04.910461+00:00,EA,209.08,0.6,60,40,209.08,208.89,209.36,209.64,1.47
2026-07-17T15:40:04.910461+00:00,PODD,164.03,-0.24,60,40,164.03,160.76,168.93,173.83,1.5
2026-07-17T15:40:04.910461+00:00,IRM,122.36,0.58,60,40,122.36,120.09,125.76,129.17,1.5
2026-07-17T15:40:04.910461+00:00,MRK,130.29,2.08,60,40,130.29,128.51,132.96,135.63,1.5
2026-07-17T15:40:04.910461+00:00,MSI,417.95,0.91,60,40,417.95,413.62,424.44,430.94,1.5
2026-07-17T15:40:04.910461+00:00,RTX,196.63,1.17,60,40,196.63,193.89,200.73,204.83,1.5
2026-07-17T15:40:04.910461+00:00,SWKS,57.73,0.17,60,40,57.73,56.8,59.12,60.52,1.49
2026-07-17T15:40:04.910461+00:00,SYF,73.44,-1.13,60,40,73.44,72.58,74.73,76.03,1.5
2026-07-17T15:40:04.910461+00:00,TPR,143.32,-0.6,60,40,143.32,141.72,145.71,148.1,1.49
2026-07-17T15:40:04.910461+00:00,GOOGL,347.58,-1.94,59,41,347.58,344.01,352.93,358.29,1.5
2026-07-17T15:40:04.910461+00:00,AMZN,248.7,-0.48,59,41,248.7,245.38,253.69,258.68,1.5
2026-07-17T15:40:04.910461+00:00,ANET,165.57,-1.77,59,41,165.57,160.66,172.93,180.28,1.5
2026-07-17T15:40:04.910461+00:00,C,130.45,-0.96,59,41,130.45,128.37,133.57,136.7,1.5
2026-07-17T15:40:04.910461+00:00,DVA,236.71,1.15,59,41,236.71,234.12,240.59,244.47,1.5
2026-07-17T15:40:04.910461+00:00,FDX,317.3,-0.28,59,41,317.3,314.53,321.45,325.6,1.5
2026-07-17T15:40:04.910461+00:00,GRMN,251.61,0.25,59,41,251.61,248.3,256.58,261.54,1.5
2026-07-17T15:40:04.910461+00:00,HON,228.11,0.79,59,41,228.11,224.51,233.51,238.91,1.5
2026-07-17T15:40:04.910461+00:00,PRU,119.4,0.97,59,41,119.4,117.81,121.79,124.18,1.5
2026-07-17T15:40:04.910461+00:00,WRB,71.76,2.66,59,41,71.76,71.06,72.81,73.86,1.5
2026-07-17T15:40:04.910461+00:00,BAC,61.64,0.24,58,42,61.64,60.91,62.73,63.82,1.49
2026-07-17T15:40:04.910461+00:00,AVGO,370.49,-1.06,58,42,370.49,362.27,382.82,395.15,1.5
2026-07-17T15:40:04.910461+00:00,CHRW,206.05,0.15,58,42,206.05,204.49,208.4,210.75,1.51
2026-07-17T15:40:04.910461+00:00,FLEX,117.73,-2.8,58,42,117.73,114.25,122.95,128.17,1.5
2026-07-17T15:40:04.910461+00:00,NOC,531.47,2.47,58,42,531.47,523.78,543.0,554.54,1.5
2026-07-17T15:40:04.910461+00:00,PYPL,56.35,-0.67,58,42,56.35,55.92,57.0,57.66,1.51
2026-07-17T15:40:04.910461+00:00,TEL,201.25,-0.65,58,42,201.25,198.32,205.65,210.05,1.5
2026-07-17T15:40:04.910461+00:00,TER,315.71,-2.04,58,42,315.71,304.62,332.34,348.98,1.5
2026-07-17T15:40:04.910461+00:00,TXT,91.97,1.47,58,42,91.97,90.59,94.05,96.12,1.51
2026-07-17T15:40:04.910461+00:00,WAB,263.82,-0.03,58,42,263.82,259.28,270.62,277.42,1.5
2026-07-17T15:40:04.910461+00:00,YUM,153.57,0.97,58,42,153.57,149.59,159.54,165.51,1.5
2026-07-17T15:40:04.910461+00:00,ABBV,258.49,1.61,57,43,258.49,255.77,262.57,266.65,1.5
2026-07-17T15:40:04.910461+00:00,GOOG,346.97,-1.93,57,43,346.97,343.45,352.25,357.54,1.5
2026-07-17T15:40:04.910461+00:00,ACGL,102.23,2.19,57,43,102.23,101.06,103.99,105.75,1.5
2026-07-17T15:40:04.910461+00:00,CF,121.26,2.19,57,43,121.26,119.52,123.87,126.48,1.5
2026-07-17T15:40:04.910461+00:00,FIX,1634.79,-2.73,57,43,1634.79,1590.27,1701.56,1768.34,1.5
2026-07-17T15:40:04.910461+00:00,CRWD,205.59,0.9,57,43,205.59,200.6,213.07,220.56,1.5
2026-07-17T15:40:04.910461+00:00,JNJ,254.18,1.68,57,43,254.18,252.5,256.69,259.2,1.49
2026-07-17T15:40:04.910461+00:00,NVDA,204.39,-1.45,57,43,204.39,200.27,210.56,216.73,1.5
2026-07-17T15:40:04.910461+00:00,ON,87.23,-1.01,57,43,87.23,84.61,91.16,95.09,1.5
2026-07-17T15:40:04.910461+00:00,AFL,125.01,1.62,56,44,125.01,124.02,126.49,127.97,1.49
2026-07-17T15:40:04.910461+00:00,AIZ,279.01,1.3,56,44,279.01,276.1,283.37,287.73,1.5
2026-07-17T15:40:04.910461+00:00,BA,214.81,0.22,56,44,214.81,211.83,219.28,223.75,1.5
2026-07-17T15:40:04.910461+00:00,CMG,34.96,2.22,56,44,34.96,34.48,35.68,36.39,1.5
2026-07-17T15:40:04.910461+00:00,GS,1076.48,-1.73,56,44,1076.48,1057.83,1104.46,1132.44,1.5
2026-07-17T15:40:04.910461+00:00,HONA,211.82,1.66,56,44,211.82,205.41,221.44,231.05,1.5
2026-07-17T15:40:04.910461+00:00,LRCX,312.96,-2.49,56,44,312.96,304.51,325.63,338.3,1.5
2026-07-17T15:40:04.910461+00:00,WFC,88.49,0.48,56,44,88.49,86.84,90.96,93.43,1.5
2026-07-17T15:40:04.910461+00:00,MO,74.46,1.96,55,45,74.46,73.67,75.64,76.83,1.49
2026-07-17T15:40:04.910461+00:00,AMAT,537.64,-4.15,55,45,537.64,524.75,556.97,576.29,1.5
2026-07-17T15:40:04.910461+00:00,CCL,26.41,-1.68,55,45,26.41,26.04,26.97,27.53,1.51
2026-07-17T15:40:04.910461+00:00,CVNA,69.64,-1.44,55,45,69.64,68.6,71.2,72.76,1.5
2026-07-17T15:40:04.910461+00:00,GNRC,213.64,-0.81,55,45,213.64,208.29,221.66,229.69,1.5
